,Crop_Code,Scientific_Name,Genus,Species,Variety,Life_Form,Habit,Life_Span,Physiology,Category,Plant_Attributes,Temp_Opt_Min,Temp_Opt_Max,Temp_Opt_Min_F,Temp_Opt_Max_F,Temp_Abs_Min,Temp_Abs_Max,Temp_Abs_Min_F,Temp_Abs_Max_F,Killing_Temp_Rest,Killing_Temp_Growth,Killing_Temp_Rest_F,Killing_Temp_Growth_F,Rain_Opt_Min,Rain_Opt_Max,Rain_Abs_Min,Rain_Abs_Max,Lat_Opt_Min,Lat_Opt_Max,Lat_Abs_Min,Lat_Abs_Max,Alt_Opt_Min,Alt_Opt_Max,Alt_Abs_Min,Alt_Abs_Max,pH_Opt_Min,pH_Opt_Max,pH_Abs_Min,pH_Abs_Max,Light_Opt_Min,Light_Opt_Max,Light_Abs_Min,Light_Abs_Max,Depth_Opt,Depth_Abs,Texture_Ops,Texture_Abs,Fertility_Ops,Fertility_Abs,Al_Toxicity_Opt,Al_Toxicity_Abs,Salinity_Ops,Salinity_Abs,Drainage_Opt,Drainage_Abs,Photoperiod,Abiotic_Tolererance,Abiotic_Susceptibility,Introduction_Risks,Production_System,Cropping_System,Subsystem,Companion_Species,Level_of_Mechanization,Labour_Intensity,Crop_Cycle_Min,Crop_Cycle_Max,Use_Main,Use_Detailed,Use_Part,Climate_Zone_Trewartha,USDA_Hardiness_Zone,USDA_Hardiness_Zone_Min,USDA_Hardiness_Zone_Max,Datasheet_URL,PFAF_URL,Climate_Zone_Trewartha_Abbreviations,Climate_Zone_Koppen_Geiger_Abbreviations,Climate_Zone_Koppen_Geiger_IDs
1584,7994,Nothofagus cunninghamii,Nothofagus,cunninghamii,,"shrub, tree",erect,perennial,"deciduous, single stem, multi stem",forest/wood,grown on small scale,16.0,24.0,60.8,75.2,5.0,32.0,41.0,89.6,-10.0,-1.0,14.0,30.2,1100.0,2500.0,900.0,3000.0,37.0,37.0,43.0,43.0,,,500.0,1600.0,5.5,7.0,4.5,7.5,very bright,cloudy skies,very bright,light shade,deep (>>150 cm),medium (50-150 cm),"medium, organic","heavy, medium",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,120.0,365.0,material,timber wood,bark,temperate oceanic (Do),8-11,8,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=7994,https://pfaf.org/user/Plant.aspx?LatinName=Nothofagus+cunninghamii,['Do'],"['Cfb', 'Cfc']","[15, 16]"
1585,7995,Nothofagus moorei,Nothofagus,moorei,,tree,erect,perennial,single stem,forest/wood,grown on small scale,18.0,25.0,64.4,77.0,8.0,32.0,46.4,89.6,-5.0,0.0,23.0,32.0,1300.0,1700.0,1000.0,2000.0,28.0,28.0,32.0,32.0,,,500.0,1500.0,5.5,6.5,5.0,7.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),shallow (20-50 cm),medium,"heavy, medium",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,180.0,240.0,material,timber wood,bark,subtropical humid (Cf),8-11,8,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=7995,https://pfaf.org/user/Plant.aspx?LatinName=Nothofagus+moorei,['Cf'],"['Cfb', 'Cfa', 'Cfc']","[15, 14, 16]"
1586,8001,Nuphar advena,Nuphar,advena,,herb,erect,perennial,"deciduous, multi stem","vegetables, ornamentals/turf, medicinals & aromatic",grown on small scale,14.0,30.0,57.2,86.0,10.0,36.0,50.0,96.8,-20.0,0.0,-4.0,32.0,700.0,1500.0,500.0,1700.0,22.0,20.0,40.0,42.0,,,589.4025163469174,1500.0,5.0,7.5,4.5,8.0,clear skies,very bright,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"medium, organic","medium, organic",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),flooding,drought,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,seeds,"tropical wet & dry (Aw), subtropical humid (Cf), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc)",3-7,3,7,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8001,https://pfaf.org/user/Plant.aspx?LatinName=Nuphar+advena,"['Aw', 'Cf', 'Cs', 'Do', 'Dc']","['Dfc', 'Aw', 'Dfd', 'Csc', 'Csa', 'Dfb', 'Cfb', 'Cfc', 'Cfa', 'Dfa', 'Csb']","[27, 3, 28, 10, 8, 26, 15, 16, 14, 25, 9]"
1587,8002,Nuphar lutea,Nuphar,lutea,,herb,prostrate/procumbent/semi-erect,perennial,"deciduous, multi stem","vegetables, ornamentals/turf, medicinals & aromatic",grown on small scale,18.0,28.0,64.4,82.4,12.0,35.0,53.6,95.0,-30.0,0.0,-22.0,32.0,400.0,1400.0,300.0,1500.0,35.0,30.0,63.0,67.0,,,589.4025163469174,1500.0,6.5,7.5,6.0,8.0,clear skies,very bright,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"heavy, organic","heavy, medium, light, wide, organic",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),flooding,drought,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,vitamins,buds,"steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), boreal (E)",4-8,4,8,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8002,https://pfaf.org/user/Plant.aspx?LatinName=Nuphar+lutea,"['Bs', 'Cf', 'Cs', 'Do', 'Dc', 'E']","['Dfc', 'Dfd', 'ET', 'Csc', 'BSh', 'Csa', 'BSk', 'Cfb', 'Dfb', 'Cfc', 'Cfa', 'Dfa', 'Csb']","[27, 28, 29, 10, 6, 8, 7, 15, 26, 16, 14, 25, 9]"
1588,8005,Nymphaea alba,Nymphaea,alba,,herb,prostrate/procumbent/semi-erect,perennial,"deciduous, multi stem","roots/tubers, ornamentals/turf, medicinals & aromatic",harvested from wild,19.69321716734314,30.05038747087041,67.44779090121764,86.09069744756674,10.327194303952986,37.196301601810866,50.58894974711537,98.95334288325957,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,947.8172943060056,1628.6292350871452,626.3806468873757,2404.2350062815904,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.674299619855927,6.864807644648237,4.983632143578074,7.7080950376355135,clear skies,very bright,cloudy skies,very bright,shallow (20-50 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),flooding,drought,can become a weed,small scale (manual),Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,food & beverage,starch,roots,temperate oceanic (Do),4-8,4,8,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8005,https://pfaf.org/user/Plant.aspx?LatinName=Nymphaea+alba,['Do'],"['Cfb', 'Cfc']","[15, 16]"
1589,8028,Ochroma pyramidale,Ochroma,pyramidale,,tree,erect,perennial,"evergreen, single stem",forest/wood,grown on small scale,18.0,35.0,64.4,95.0,15.0,38.0,59.0,100.4,5.0,5.0,41.0,41.0,2500.0,3000.0,1500.0,4000.0,21.959985813389384,24.896480043077425,19.0,20.0,,,589.4025163469174,1000.0,5.5,6.5,5.0,8.0,very bright,very bright,very bright,clear skies,deep (>>150 cm),medium (50-150 cm),medium,"heavy, medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,365.0,material,timber wood,bark,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8028,https://pfaf.org/user/Plant.aspx?LatinName=Ochroma+pyramidale,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
1590,8037,Ocimum tenuiflorum,Ocimum,tenuiflorum,,"herb, sub-shrub",erect,annual,"deciduous, single stem",medicinals & aromatic,grown on small scale,20.0,28.0,68.0,82.4,15.0,35.0,59.0,95.0,-1.0,-1.0,30.2,30.2,1000.0,3000.0,700.0,7600.0,20.0,24.896480043077425,28.0,35.0,,,589.4025163469174,1000.0,6.0,7.5,5.0,9.0,clear skies,very bright,clear skies,very bright,medium (50-150 cm),shallow (20-50 cm),"medium, organic","heavy, medium, light, wide, organic",high,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,flooding,can become a weed,home garden,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,40.0,300.0,food additive,condiment/seasoning,leaves,"tropical wet & dry (Aw), subtropical dry summer (Cs)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8037,https://pfaf.org/user/Plant.aspx?LatinName=Ocimum+tenuiflorum,"['Aw', 'Cs']","['Aw', 'Csb', 'Csa', 'Csc']","[3, 9, 8, 10]"
1591,8039,Octomeles sumatrana,Octomeles,sumatrana,,tree,erect,perennial,"evergreen, single stem","vegetables, materials, forest/wood",grown on small scale,29.0,34.0,84.2,93.2,20.0,38.0,68.0,100.4,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,3000.0,4000.0,2000.0,5000.0,21.959985813389384,24.896480043077425,10.0,10.0,,,589.4025163469174,800.0,4.5,5.5,4.0,6.5,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),medium (50-150 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),fire,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,365.0,food & beverage,vitamins,leaves,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8039,https://pfaf.org/user/Plant.aspx?LatinName=Octomeles+sumatrana,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
1592,8047,Oenothera biennis,Oenothera,biennis,,herb,erect,biennial,multi stem,"ornamentals/turf, medicinals & aromatic",grown on small scale,19.69321716734314,30.05038747087041,67.44779090121764,86.09069744756674,10.327194303952986,37.196301601810866,50.58894974711537,98.95334288325957,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,947.8172943060056,1628.6292350871452,626.3806468873757,2404.2350062815904,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,5.674299619855927,6.864807644648237,4.983632143578074,7.7080950376355135,very bright,very bright,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,0.0,0.0,environmental,ornamental/turf,entire plant,"temperate oceanic (Do), temperate continental (Dc)",4-8,4,8,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8047,https://pfaf.org/user/Plant.aspx?LatinName=Oenothera+biennis,"['Do', 'Dc']","['Dfd', 'Dfb', 'Cfb', 'Cfc', 'Dfc', 'Dfa']","[28, 26, 15, 16, 27, 25]"
1593,8058,Olea africana,Olea,africana,,"shrub, tree",erect,perennial,"evergreen, single stem, multi stem","forage/pasture, fruits & nuts, materials, ornamentals/turf, medicinals & aromatic, forest/wood, environmental",grown on large scale,22.0,28.0,71.6,82.4,15.0,35.0,59.0,95.0,-4.0,-1.0,24.8,30.2,500.0,1000.0,300.0,1500.0,30.0,17.5,20.0,30.0,,,800.0,2700.0,6.5,7.5,6.0,8.5,very bright,very bright,very bright,clear skies,deep (>>150 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,120.0,270.0,fuels,fuelwood,bark,"tropical wet & dry (Aw), tropical wet (Ar), steppe or semiarid (Bs)",8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8058,https://pfaf.org/user/Plant.aspx?LatinName=Olea+africana,"['Aw', 'Ar', 'Bs']","['Aw', 'BSh', 'Af', 'BSk', 'Am']","[3, 6, 1, 7, 2]"
1594,8059,Olea capensis,Olea,capensis,,"shrub, tree",erect,perennial,"single stem, multi stem","forage/pasture, forest/wood",grown on large scale,14.0,18.0,57.2,64.4,10.0,30.0,50.0,86.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,1200.0,700.0,1500.0,30.0,17.5,30.0,35.0,,,800.0,2600.0,5.5,7.0,5.0,7.5,clear skies,very bright,light shade,very bright,deep (>>150 cm),medium (50-150 cm),medium,medium,high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,material,timber wood,bark,"tropical wet & dry (Aw), subtropical humid (Cf), subtropical dry summer (Cs)",8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8059,https://pfaf.org/user/Plant.aspx?LatinName=Olea+capensis,"['Aw', 'Cf', 'Cs']","['Aw', 'Csc', 'Csa', 'Cfb', 'Cfc', 'Cfa', 'Csb']","[3, 10, 8, 15, 16, 14, 9]"
1595,8060,Olea cuspidata,Olea,cuspidata,,tree,erect,perennial,"evergreen, single stem","materials, forest/wood",grown on small scale,24.0,32.0,75.2,89.6,5.0,45.0,41.0,113.0,-5.0,-1.0,23.0,30.2,500.0,650.0,375.0,750.0,30.0,10.0,40.0,40.0,,,800.0,2000.0,6.0,7.0,5.5,7.5,very bright,cloudy skies,very bright,light shade,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,270.0,365.0,fuels,fuelwood,bark,"tropical wet & dry (Aw), steppe or semiarid (Bs)",8-10,8,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8060,https://pfaf.org/user/Plant.aspx?LatinName=Olea+cuspidata,"['Aw', 'Bs']","['Aw', 'BSh', 'BSk']","[3, 6, 7]"
1596,8076,Oncosperma tigillarium,Oncosperma,tigillarium,,tree,erect,perennial,"evergreen, multi stem","vegetables, materials, ornamentals/turf, forest/wood",grown on small scale,20.0,30.0,68.0,86.0,10.0,35.0,50.0,95.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,1500.0,3000.0,1000.0,3500.0,21.959985813389384,24.896480043077425,20.0,20.0,,,589.4025163469174,100.0,6.0,6.5,5.5,7.0,clear skies,light shade,very bright,light shade,deep (>>150 cm),shallow (20-50 cm),"heavy, medium, light, organic","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,365.0,365.0,food & beverage,vitamins,unspecified part,"tropical wet & dry (Aw), tropical wet (Ar)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8076,https://pfaf.org/user/Plant.aspx?LatinName=Oncosperma+tigillarium,"['Aw', 'Ar']","['Aw', 'Af', 'Am']","[3, 1, 2]"
1597,8078,Onobrychis scrobiculata,Onobrychis,scrobiculata,,herb,prostrate/procumbent/semi-erect,perennial,multi stem,forage/pasture,grown on small scale,18.0,27.0,64.4,80.6,4.0,32.0,39.2,89.6,-4.0,-1.0,24.8,30.2,400.0,600.0,300.0,800.0,35.0,30.0,40.0,40.0,,,1900.0,2000.0,6.5,7.5,6.0,8.0,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),light,"medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,100.0,210.0,animal food (feed),minerals,entire plant,"steppe or semiarid (Bs), temperate oceanic (Do), temperate continental (Dc)",5-9,5,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8078,https://pfaf.org/user/Plant.aspx?LatinName=Onobrychis+scrobiculata,"['Bs', 'Do', 'Dc']","['Dfd', 'BSh', 'BSk', 'Cfb', 'Dfb', 'Cfc', 'Dfc', 'Dfa']","[28, 6, 7, 15, 26, 16, 27, 25]"
1598,8079,Onobrychis viciifolia,Onobrychis,viciifolia,,herb,erect,perennial,multi stem,"forage/pasture, materials",grown on small scale,18.0,27.0,64.4,80.6,4.0,34.0,39.2,93.2,-4.0,-1.0,24.8,30.2,400.0,800.0,250.0,1100.0,30.0,30.0,60.0,65.0,,,1900.0,3000.0,6.5,7.5,4.9,8.2,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)",long day (>14 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,100.0,210.0,animal food (feed),minerals,entire plant,"tropical wet & dry (Aw), steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc)",5-9,5,9,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8079,https://pfaf.org/user/Plant.aspx?LatinName=Onobrychis+viciifolia,"['Aw', 'Bs', 'Cs', 'Do', 'Dc']","['Dfd', 'Aw', 'Csc', 'BSh', 'Csa', 'BSk', 'Cfb', 'Dfb', 'Cfc', 'Dfc', 'Dfa', 'Csb']","[28, 3, 10, 6, 8, 7, 15, 26, 16, 27, 25, 9]"
1599,8094,Opuntia ficus-indica,Opuntia,ficus-indica,,shrub,erect,perennial,"evergreen, multi stem, CAM photosynthesis",fruits & nuts,grown on small scale,18.0,26.0,64.4,78.8,10.0,30.0,50.0,86.0,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,700.0,1300.0,300.0,1700.0,21.959985813389384,24.896480043077425,35.91292483074026,42.98550562216286,,,589.4025163469174,1640.8418117416663,7.0,7.5,6.5,8.2,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,140.0,270.0,animal food (feed),minerals,fruits,"steppe or semiarid (Bs), subtropical dry summer (Cs)",8-11,8,11,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8094,https://pfaf.org/user/Plant.aspx?LatinName=Opuntia+ficus-indica,"['Bs', 'Cs']","['Csc', 'BSh', 'Csa', 'BSk', 'Csb']","[10, 6, 8, 7, 9]"
1600,8108,Orbignya cohume,Orbignya,cohume,,tree,erect,perennial,evergreen,materials,"grown on large scale, harvested from wild",25.0,30.0,77.0,86.0,20.0,34.0,68.0,93.2,10.0,10.0,50.0,50.0,1200.0,2500.0,700.0,4000.0,15.0,15.0,20.0,20.0,,,589.4025163469174,550.0,5.5,7.3,4.5,7.8,very bright,cloudy skies,very bright,light shade,medium (50-150 cm),medium (50-150 cm),"heavy, medium, light","heavy, medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,330.0,material,lipids/oil & fats,fruits,tropical wet (Ar),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8108,https://pfaf.org/user/Plant.aspx?LatinName=Orbignya+cohume,['Ar'],"['Af', 'Am']","[1, 2]"
1601,8110,Orbignya oleifera,Orbignya,oleifera,,tree,erect,perennial,evergreen,"materials, environmental","grown on large scale, harvested from wild",25.0,30.0,77.0,86.0,20.0,34.0,68.0,93.2,10.0,10.0,50.0,50.0,1200.0,1700.0,700.0,3000.0,15.0,15.0,20.0,20.0,,,589.4025163469174,550.0,6.0,7.5,5.0,8.0,clear skies,light shade,very bright,light shade,medium (50-150 cm),medium (50-150 cm),"heavy, medium, light","heavy, medium, light",moderate,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",short day (<12 hours),drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,300.0,330.0,material,lipids/oil & fats,fruits,tropical wet & dry (Aw),10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8110,https://pfaf.org/user/Plant.aspx?LatinName=Orbignya+oleifera,['Aw'],['Aw'],[3]
1602,8120,Origanum onites,Origanum,onites,,herb,erect,perennial,multi stem,"ornamentals/turf, medicinals & aromatic",grown on large scale,15.0,25.0,59.0,77.0,6.0,32.0,42.8,89.6,-7.324697754749568,-0.42055267702936094,18.815544041450778,31.24300518134715,800.0,1000.0,600.0,1200.0,30.0,25.0,45.0,50.0,,,589.4025163469174,1500.0,7.0,7.5,6.5,8.0,very bright,very bright,very bright,clear skies,medium (50-150 cm),shallow (20-50 cm),"medium, light","medium, light",moderate,low,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),"well (dry spells), excessive (dry/moderately dry)","short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,home garden,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,90.0,120.0,food additive,condiment/seasoning,leaves,"subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",7-10,7,10,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8120,https://pfaf.org/user/Plant.aspx?LatinName=Origanum+onites,"['Cs', 'Do', 'Dc', 'Df', 'Dw']","['Dfd', 'Dwd', 'Csc', 'Dwa', 'Csa', 'Dfb', 'Cfb', 'Dwb', 'Cfc', 'Dwc', 'Dfc', 'Dfa', 'Csb']","[28, 24, 10, 21, 8, 26, 15, 22, 16, 23, 27, 25, 9]"
1603,8128,Ornithopus roseus,Ornithopus,roseus,,herb,"erect, prostrate/procumbent/semi-erect",annual,"deciduous, multi stem",forage/pasture,grown on large scale,16.0,26.0,60.8,78.8,4.0,30.0,39.2,86.0,-5.0,-1.0,23.0,30.2,600.0,800.0,570.0,1200.0,20.0,25.0,60.0,60.0,,,589.4025163469174,2500.0,6.0,7.0,5.5,8.2,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),medium,"medium, light",high,moderate,low (6-15% of CEC),low (6-15% of CEC),low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)",drought,fire,can become a weed,large scale/commercial,Cropping system,Subsystem,Companion species,Level of mechanization,Labour intensity,150.0,270.0,animal food (feed),minerals,entire plant,"tropical wet & dry (Aw), tropical wet (Ar), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",10-12,10,12,http://ecocrop.fao.org/ecocrop/srv/en/dataSheet?id=8128,https://pfaf.org/user/Plant.aspx?LatinName=Ornithopus+roseus,"['Aw', 'Ar', 'Cs', 'Do', 'Dc', 'Df', 'Dw']","['Dfd', 'Aw', 'Dwd', 'Csc', 'Af', 'Csa', 'Dwa', 'Dfb', 'Cfb', 'Dwb', 'Cfc', 'Am', 'Dwc', 'Dfc', 'Dfa', 'Csb']","[28, 3, 24, 10, 1, 8, 21, 26, 15, 22, 16, 2, 23, 27, 25, 9]"
